"","cell_ID","color_label","reannotated_cell_type"
"3680","Bcell__yellowgreen__CY88CD45POS_7_G03_S267_comb","brown","Bcell"
"3681","Macro__yellow__CY88CD45POS_2_B07_S403_comb","yellow","Macro"
"3682","Macro__yellow__CY88CD45_150813_D03_S327_comb","yellow","Macro"
"3683","Macro__yellow__CY88CD45_150813_E02_S338_comb","yellow","Macro"
"3684","Bcell__yellowgreen__CY94CD45POS_1_H03_S183_comb","brown","Bcell"
"3685","Bcell__yellowgreen__CY88CD45POS_7_C05_S221_comb","brown","Bcell"
"3686","Bcell__yellowgreen__CY94CD45POS_1_D03_S135_comb","brown","Bcell"
"3687","Tcell__green__CY88CD45_150813_H01_S373_comb","turquoise","Tcell"
"3688","Tcell__green__CY94CD45POS_1_H07_S187_comb","turquoise","Tcell"
"3689","Tcell__green__CY88CD45_150813_F11_S359_comb","turquoise","Tcell"
"3690","Endo__pink__CY94_CD45NEG_CD90POS_2_F08_S68_comb","red","Endo"
"3691","malignant__turquoise__CY94_CD45NEG_CD90POS_2_G09_S81_comb","blue","malignant"
"3692","Macro__yellow__CY84_PRIM_POS_All_6_B03_S399_comb","yellow","Macro"
"3693","CAF__red__CY94_CD45NEG_CD90POS_2_B10_S22_comb","green","CAF"
"3694","Macro__yellow__CY84_PRIM_POS_All_6_G06_S462_comb","yellow","Macro"
"3695","CAF__red__CY94_CD45NEG_CD90POS_2_H07_S91_comb","green","CAF"
"3696","Bcell__yellowgreen__CY94_CD45NEG_CD90POS_2_B04_S16_comb","brown","Bcell"
"3697","Endo__pink__CY94_CD45NEG_CD90POS_2_A08_S8_comb","red","Endo"
"3698","Macro__yellow__CY84_PRIM_POS_All_7_H09_S285_comb","yellow","Macro"
"3699","malignant__turquoise__CY94_CD45NEG_CD90POS_2_B09_S21_comb","blue","malignant"
"3700","Tcell__green__CY84_PRIM_POS_All_6_A07_S391_comb","turquoise","Tcell"
"3701","Tcell__green__CY94_CD45NEG_CD90POS_2_C09_S33_comb","turquoise","Tcell"
"3702","Tcell__green__CY84_PRIM_POS_All_7_B11_S215_comb","turquoise","Tcell"
"3703","Macro__yellow__CY84_PRIM_POS_All_8_B11_S119_comb","yellow","Macro"
"3704","Endo__pink__CY94_CD45NEG_CD90POS_2_E05_S53_comb","red","Endo"
"3705","CAF__red__CY94_CD45NEG_CD90POS_2_F06_S66_comb","green","CAF"
"3706","Endo__pink__CY94_CD45NEG_CD90POS_2_G10_S82_comb","red","Endo"
"3707","Tcell__green__CY94_CD45NEG_CD90POS_2_A05_S5_comb","turquoise","Tcell"
"3708","Macro__yellow__CY84_PRIM_POS_All_8_B06_S114_comb","yellow","Macro"
"3709","Macro__yellow__CY84_PRIM_POS_All_7_F12_S264_comb","yellow","Macro"
"3710","Endo__pink__CY94_CD45NEG_CD90POS_2_D05_S41_comb","red","Endo"
"3711","Macro__yellow__CY84_PRIM_POS_All_8_D04_S136_comb","yellow","Macro"
"3712","Endo__pink__CY94_CD45NEG_CD90POS_2_B12_S24_comb","red","Endo"
"3713","Tcell__green__CY84_PRIM_POS_All_6_C09_S417_comb","turquoise","Tcell"
"3714","Macro__yellow__CY84_PRIM_POS_All_6_C05_S413_comb","yellow","Macro"
"3715","Macro__yellow__CY84_PRIM_POS_All_6_C10_S418_comb","yellow","Macro"
"3716","CAF__red__CY94_CD45NEG_CD90POS_2_G06_S78_comb","green","CAF"
"3717","Macro__yellow__CY84_PRIM_POS_All_8_H07_S187_comb","yellow","Macro"
"3718","malignant__turquoise__CY84_PRIM_POS_All_6_D06_S426_comb","blue","malignant"
"3719","Macro__yellow__CY84_PRIM_POS_All_6_G08_S464_comb","yellow","Macro"
"3720","Endo__pink__CY94_CD45NEG_CD90POS_2_B06_S18_comb","red","Endo"
"3721","Macro__yellow__CY84_PRIM_POS_All_7_H06_S282_comb","yellow","Macro"
"3722","Endo__pink__CY94_CD45NEG_CD90POS_2_G07_S79_comb","red","Endo"
"3723","malignant__turquoise__CY84_PRIM_POS_All_6_G01_S457_comb","blue","malignant"
"3724","Tcell__green__CY84_PRIM_POS_All_7_G05_S269_comb","turquoise","Tcell"
"3725","Endo__pink__CY94_CD45NEG_CD90POS_2_F01_S61_comb","red","Endo"
"3726","Bcell__yellowgreen__CY94_CD45NEG_CD90POS_2_F09_S69_comb","brown","Bcell"
"3727","Macro__yellow__CY84_PRIM_POS_All_6_A11_S395_comb","yellow","Macro"
"3728","Macro__yellow__CY94_CD45NEG_CD90POS_2_E06_S54_comb","yellow","Macro"
"3729","Tcell__green__CY84_PRIM_POS_All_6_A08_S392_comb","turquoise","Tcell"
"3730","malignant__turquoise__CY94_CD45NEG_CD90POS_2_D04_S40_comb","blue","malignant"
"3731","Macro__yellow__CY84_PRIM_POS_All_8_A02_S98_comb","yellow","Macro"
"3732","Tcell__green__CY84_PRIM_POS_All_6_C04_S412_comb","turquoise","Tcell"
"3733","Endo__pink__CY94_CD45NEG_CD90POS_2_A03_S3_comb","red","Endo"
"3734","Macro__yellow__CY84_PRIM_POS_All_6_D12_S432_comb","yellow","Macro"
"3735","Macro__yellow__CY84_PRIM_POS_All_6_E07_S439_comb","yellow","Macro"
"3736","Bcell__yellowgreen__CY94_CD45NEG_CD90POS_2_B11_S23_comb","brown","Bcell"
"3737","CAF__red__CY94_CD45NEG_CD90POS_2_C11_S35_comb","green","CAF"
"3738","Tcell__green__CY84_PRIM_POS_All_8_B08_S116_comb","turquoise","Tcell"
"3739","Tcell__green__CY94_CD45NEG_CD90POS_2_C03_S27_comb","turquoise","Tcell"
"3740","Macro__yellow__CY84_PRIM_POS_All_7_B04_S208_comb","yellow","Macro"
"3741","CAF__red__CY94_CD45NEG_CD90POS_2_C06_S30_comb","green","CAF"
"3742","malignant__turquoise__CY84_PRIM_POS_All_6_E04_S436_comb","blue","malignant"
"3743","malignant__turquoise__CY94_CD45NEG_CD90POS_2_D06_S42_comb","blue","malignant"
"3744","Tcell__green__CY84_PRIM_POS_All_7_B12_S216_comb","turquoise","Tcell"
"3745","Bcell__yellowgreen__CY94_CD45NEG_CD90POS_2_F04_S64_comb","brown","Bcell"
"3746","Macro__yellow__CY84_PRIM_POS_All_7_E12_S252_comb","yellow","Macro"
"3747","Macro__yellow__CY84_PRIM_POS_All_8_C07_S127_comb","yellow","Macro"
"3748","Macro__yellow__CY84_PRIM_POS_All_7_A07_S199_comb","yellow","Macro"
"3749","Macro__yellow__CY84_PRIM_POS_All_7_D01_S229_comb","yellow","Macro"
"3750","Tcell__green__SS2_D3_S171_comb","turquoise","Tcell"
"3751","Tcell__green__monika_C11_S119_comb","turquoise","Tcell"
"3752","Tcell__green__SS2_C8_S167_comb","turquoise","Tcell"
"3753","Tcell__green__SS2_E6_S179_comb","turquoise","Tcell"
"3754","Tcell__green__SS2_G11_S188_comb","turquoise","Tcell"
"3755","Tcell__green__monika_F6_S149_comb","turquoise","Tcell"
"3756","Tcell__green__monika_D7_S132_comb","turquoise","Tcell"
"3757","Tcell__green__monika_F4_S147_comb","turquoise","Tcell"
"3758","Tcell__green__monika_C12_S120_comb","turquoise","Tcell"
"3759","Tcell__green__SS2_C5_S166_comb","turquoise","Tcell"
"3760","Tcell__green__SS2_B11_S158_comb","turquoise","Tcell"
"3761","Tcell__green__monika_A2_S101_comb","turquoise","Tcell"
"3762","Tcell__green__SS2_G2_S190_comb","turquoise","Tcell"
"3763","Tcell__green__SS2_F10_S182_comb","turquoise","Tcell"
"3764","Tcell__green__SS2_C4_S165_comb","turquoise","Tcell"
"3765","Tcell__green__monika_C3_S122_comb","turquoise","Tcell"
"3766","Tcell__green__monika_D5_S130_comb","turquoise","Tcell"
"3767","Tcell__green__monika_F7_S150_comb","turquoise","Tcell"
"3768","Tcell__green__monika_B5_S113_comb","turquoise","Tcell"
"3769","Tcell__green__monika_C9_S125_comb","turquoise","Tcell"
"3770","Tcell__green__monika_A1_S97_comb","turquoise","Tcell"
"3771","Tcell__green__monika_C6_S124_comb","turquoise","Tcell"
"3772","Tcell__green__monika_B1_S108_comb","turquoise","Tcell"
"3773","Tcell__green__SS2_F5_S184_comb","turquoise","Tcell"
"3774","Tcell__green__monika_F5_S148_comb","turquoise","Tcell"
"3775","Tcell__green__SS2_E8_S181_comb","turquoise","Tcell"
"3776","Tcell__green__monika_F2_S146_comb","turquoise","Tcell"
"3777","Tcell__green__monika_A8_S107_comb","turquoise","Tcell"
"3778","Tcell__green__SS2_E10_S176_comb","turquoise","Tcell"
"3779","Tcell__green__monika_D11_S127_comb","turquoise","Tcell"
"3780","Tcell__green__SS2_F2_S183_comb","turquoise","Tcell"
"3781","Tcell__green__monika_B11_S110_comb","turquoise","Tcell"
"3782","Tcell__green__monika_B7_S115_comb","turquoise","Tcell"
"3783","Tcell__green__monika_D8_S133_comb","turquoise","Tcell"
"3784","Tcell__green__monika_E2_S138_comb","turquoise","Tcell"
"3785","Tcell__green__SS2_C10_S164_comb","turquoise","Tcell"
"3786","Tcell__green__monika_E5_S139_comb","turquoise","Tcell"
"3787","Tcell__green__monika_E11_S136_comb","turquoise","Tcell"
"3788","Tcell__green__monika_E10_S135_comb","turquoise","Tcell"
"3789","Tcell__green__monika_F1_S144_comb","turquoise","Tcell"
"3790","Tcell__green__monika_D6_S131_comb","turquoise","Tcell"
"3791","Tcell__green__SS2_E5_S178_comb","turquoise","Tcell"
"3792","Tcell__green__monika_E9_S143_comb","turquoise","Tcell"
"3793","Tcell__green__SS2_D4_S172_comb","turquoise","Tcell"
"3794","Tcell__green__SS2_B7_S162_comb","turquoise","Tcell"
"3795","Tcell__green__SS2_E1_S175_comb","turquoise","Tcell"
"3796","Tcell__green__monika_A6_S105_comb","turquoise","Tcell"
"3797","Tcell__green__SS2_F7_S186_comb","turquoise","Tcell"
"3798","Tcell__green__monika_E1_S134_comb","turquoise","Tcell"
"3799","Tcell__green__monika_A11_S99_comb","turquoise","Tcell"
"3800","Tcell__green__SS2_G12_S189_comb","turquoise","Tcell"
"3801","Tcell__green__SS2_E3_S177_comb","turquoise","Tcell"
"3802","Tcell__green__SS2_B2_S160_comb","turquoise","Tcell"
"3803","Tcell__green__monika_E12_S137_comb","turquoise","Tcell"
"3804","Tcell__green__SS2_A5_S155_comb","turquoise","Tcell"
"3805","Tcell__green__SS2_D8_S174_comb","turquoise","Tcell"
"3806","Tcell__green__SS2_E7_S180_comb","turquoise","Tcell"
"3807","Tcell__green__monika_A10_S98_comb","turquoise","Tcell"
"3808","Tcell__green__monika_B10_S109_comb","turquoise","Tcell"
"3809","Tcell__green__monika_B3_S112_comb","turquoise","Tcell"
"3810","Tcell__green__SS2_D1_S168_comb","turquoise","Tcell"
"3811","Tcell__green__monika_B6_S114_comb","turquoise","Tcell"
"3812","Tcell__green__SS2_B12_S159_comb","turquoise","Tcell"
"3813","Tcell__green__monika_B8_S116_comb","turquoise","Tcell"
"3814","Tcell__green__SS2_A12_S153_comb","turquoise","Tcell"
"3815","Tcell__green__SS2_B9_S163_comb","turquoise","Tcell"
"3816","Tcell__green__SS2_F8_S187_comb","turquoise","Tcell"
"3817","Tcell__green__monika_B2_S111_comb","turquoise","Tcell"
"3818","Tcell__green__monika_E6_S140_comb","turquoise","Tcell"
"3819","Tcell__green__monika_A12_S100_comb","turquoise","Tcell"
"3820","Tcell__green__SS2_B4_S161_comb","turquoise","Tcell"
"3821","Tcell__green__monika_F10_S145_comb","turquoise","Tcell"
"3822","Tcell__green__monika_D3_S128_comb","turquoise","Tcell"
"3823","Tcell__green__SS2_H7_S192_comb","turquoise","Tcell"
"3824","Tcell__green__monika_D4_S129_comb","turquoise","Tcell"
"3825","Tcell__green__SS2_D2_S170_comb","turquoise","Tcell"
"3826","Tcell__green__monika_F8_S151_comb","turquoise","Tcell"
"3827","Tcell__green__SS2_B10_S157_comb","turquoise","Tcell"
"3828","Tcell__green__monika_F9_S152_comb","turquoise","Tcell"
"3829","Tcell__green__SS2_F6_S185_comb","turquoise","Tcell"
"3830","Tcell__green__SS2_A4_S154_comb","turquoise","Tcell"
"3831","Tcell__green__SS2_B1_S156_comb","turquoise","Tcell"
"3832","Tcell__green__monika_A3_S102_comb","turquoise","Tcell"
"3833","Tcell__green__monika_B9_S117_comb","turquoise","Tcell"
"3834","Tcell__green__monika_A4_S103_comb","turquoise","Tcell"
"3835","Tcell__green__monika_C5_S123_comb","turquoise","Tcell"
"3836","Tcell__green__monika_A5_S104_comb","turquoise","Tcell"
"3837","Tcell__green__SS2_G5_S191_comb","turquoise","Tcell"
"3838","Tcell__green__CY75_1_CD45_CD8_8__S364_comb","turquoise","Tcell"
"3839","Tcell__green__CY75_1_CD45_CD8_1__S29_comb","turquoise","Tcell"
"3840","Tcell__green__CY75_1_CD45_CD8_7__S211_comb","turquoise","Tcell"
"3841","Tcell__green__CY75_1_CD45_CD8_3__S159_comb","turquoise","Tcell"
"3842","Tcell__green__CY75_1_CD45_CD8_1__S5_comb","turquoise","Tcell"
"3843","Tcell__green__CY75_1_CD45_CD8_8__S374_comb","turquoise","Tcell"
"3844","Tcell__green__CY75_1_CD45_CD8_7__S286_comb","turquoise","Tcell"
"3845","Tcell__green__CY75_1_CD45_CD8_7__S200_comb","turquoise","Tcell"
"3846","Tcell__green__CY75_1_CD45_CD8_8__S295_comb","turquoise","Tcell"
"3847","Tcell__green__CY75_1_CD45_CD8_8__S347_comb","turquoise","Tcell"
"3848","Tcell__green__CY75_1_CD45_CD8_7__S271_comb","turquoise","Tcell"
"3849","Tcell__green__CY75_1_CD45_CD8_8__S357_comb","turquoise","Tcell"
"3850","Tcell__green__CY75_1_CD45_CD8_1__S50_comb","turquoise","Tcell"
"3851","Tcell__green__CY75_1_CD45_CD8_8__S296_comb","turquoise","Tcell"
"3852","Tcell__green__CY75_1_CD45_CD8_7__S283_comb","turquoise","Tcell"
"3853","Tcell__green__CY75_1_CD45_CD8_3__S148_comb","red","Endo"
"3854","Tcell__green__CY75_1_CD45_CD8_7__S250_comb","turquoise","Tcell"
"3855","Tcell__green__CY75_1_CD45_CD8_7__S257_comb","turquoise","Tcell"
"3856","Tcell__green__CY75_1_CD45_CD8_8__S331_comb","turquoise","Tcell"
"3857","Tcell__green__CY75_1_CD45_CD8_3__S123_comb","turquoise","Tcell"
"3858","Tcell__green__CY75_1_CD45_CD8_8__S338_comb","turquoise","Tcell"
"3859","Tcell__green__CY75_1_CD45_CD8_8__S292_comb","turquoise","Tcell"
"3860","Tcell__green__CY75_1_CD45_CD8_3__S158_comb","turquoise","Tcell"
"3861","Tcell__green__CY75_1_CD45_CD8_1__S79_comb","turquoise","Tcell"
"3862","Tcell__green__CY75_1_CD45_CD8_8__S336_comb","turquoise","Tcell"
"3863","Tcell__green__CY75_1_CD45_CD8_8__S350_comb","turquoise","Tcell"
"3864","Tcell__green__CY75_1_CD45_CD8_1__S16_comb","turquoise","Tcell"
"3865","Tcell__green__CY75_1_CD45_CD8_7__S198_comb","turquoise","Tcell"
"3866","Tcell__green__CY75_1_CD45_CD8_7__S212_comb","turquoise","Tcell"
"3867","Tcell__green__CY75_1_CD45_CD8_7__S285_comb","turquoise","Tcell"
"3868","Tcell__green__CY75_1_CD45_CD8_8__S356_comb","turquoise","Tcell"
"3869","Tcell__green__CY75_1_CD45_CD8_1__S96_comb","turquoise","Tcell"
"3870","Tcell__green__CY75_1_CD45_CD8_8__S381_comb","turquoise","Tcell"
"3871","Tcell__green__CY75_1_CD45_CD8_8__S290_comb","turquoise","Tcell"
"3872","Tcell__green__CY75_1_CD45_CD8_8__S306_comb","turquoise","Tcell"
"3873","Tcell__green__CY75_1_CD45_CD8_8__S343_comb","turquoise","Tcell"
"3874","Tcell__green__CY75_1_CD45_CD8_7__S206_comb","turquoise","Tcell"
"3875","Tcell__green__CY75_1_CD45_CD8_3__S107_comb","turquoise","Tcell"
"3876","Tcell__green__CY75_1_CD45_CD8_1__S55_comb","turquoise","Tcell"
"3877","Tcell__green__CY75_1_CD45_CD8_8__S293_comb","turquoise","Tcell"
"3878","Tcell__green__CY75_1_CD45_CD8_3__S174_comb","turquoise","Tcell"
"3879","Tcell__green__CY75_1_CD45_CD8_3__S150_comb","turquoise","Tcell"
"3880","Tcell__green__CY75_1_CD45_CD8_1__S71_comb","turquoise","Tcell"
"3881","Tcell__green__CY75_1_CD45_CD8_7__S266_comb","turquoise","Tcell"
"3882","Tcell__green__CY75_1_CD45_CD8_7__S225_comb","turquoise","Tcell"
