"","DE_fc_tumor_over_normal","DE_ml_normal_vs_tumor","DE_p_normal_vs_tumor","p_adjusted_bonferroni","p_adjusted_BH","p_adjusted_BY","gene_symbol"
"DDX26B",-0.55040435298103,7.41255148204607,0.000142558852242886,1,0.000254297925858035,0.0026658623827251,"DDX26B"
"CLEC4G",-2.86681875,2.636490625,5.4598824850472e-20,1.09470643825196e-15,6.57481344295474e-19,6.89252488861953e-18,"CLEC4G"
"CLEC4F",-1.76003763550135,2.09732020663957,2.89689169872639e-17,5.80826785594642e-13,2.02873484315278e-16,2.12676838972881e-15,"CLEC4F"
"CLEC4E",0.0731710704607047,3.83061724254743,0.755427573293837,1,0.785833885879777,1,"CLEC4E"
"CLEC4D",0.204459679878049,1.19864203506098,0.663290003073134,1,0.705328271631734,1,"CLEC4D"
"CLEC4C",-0.212304742547425,0.373413482384824,0.00212089165973521,1,0.00335176777628209,0.035137335864111,"CLEC4C"
"CLEC4A",-0.48974781504065,5.18159682418699,0.00413778737117568,1,0.00633689556920809,0.0664311022758403,"CLEC4A"
"FZD8",-0.751496739498645,7.77921260586043,4.98649646595748e-07,0.00999792541424474,1.11522002045451e-06,1.16911024380565e-05,"FZD8"
"CACNG8",0.369582410230352,0.228157058773713,7.26445585806347e-06,0.145652339954172,1.4603202321453e-05,0.000153088656168665,"CACNG8"
"SSR1",0.333574483401083,11.7354360221883,6.07165936548147e-10,1.21736770277903e-05,1.76482422991106e-09,1.85010495495279e-08,"SSR1"
"SSR2",0.165388660230352,12.1227601837737,0.00212697416245825,1,0.00336085923809836,0.0352326437042288,"SSR2"
"LOC441869",-1.76036162771003,5.31856796663279,1.00184610029866e-13,2.00870143109882e-09,4.33844801533222e-13,4.54809268477448e-12,"LOC441869"
"SSR4",0.0318230013550131,11.9579871104336,0.994399302539554,1,0.995491612538349,1,"SSR4"
"DEFB126",0.029577718495935,0.0728059324186992,0.534714468872209,1,0.583330164910375,1,"DEFB126"
"DEFB125",-0.00491778455284553,0.00986305894308943,0.622193032532362,1,0.665793366188496,1,"DEFB125"
"DEFB124",0.0227643123306233,0.0262602049457995,0.334134730183757,1,0.385000939037085,1,"DEFB124"
"CACNG6",-0.80945189701897,0.81932039295393,1.45030445805016e-10,2.90786043839058e-06,4.4943747115774e-10,4.71155414934603e-09,"CACNG6"
"CACNG7",-1.10440647865854,0.854762614329268,7.01952154935734e-21,1.40741407064615e-16,1.05741102227359e-19,1.10850777010731e-18,"CACNG7"
"TMEM117",0.270840497967479,7.24355683434959,2.97045432542517e-05,0.595576092247747,5.64152782275028e-05,0.000591414057075833,"TMEM117"
"LSMD1",-0.5199745850271,9.10869319529133,3.61379365885564e-07,0.00724565628600556,8.19366310754898e-07,8.58960142181083e-06,"LSMD1"
"SMPDL3A",-2.85271917344173,9.63976236449865,1.69245391031864e-23,3.39337009018887e-19,8.79111422328723e-22,9.21592287118549e-21,"SMPDL3A"
"USP46",0.0848908113143629,8.2476917471206,0.0678584879552913,1,0.0892290796554742,0.935408521701844,"USP46"
"LOC728855",0.178384603658537,7.75782644817073,0.055101448971484,1,0.0733637062141081,0.769088241650346,"LOC728855"
"LOC100130093",-0.380524703590786,5.23675228235095,2.06891945282732e-05,0.414818350291878,3.98787108529012e-05,0.000418057499980042,"LOC100130093"
"CASP8AP2",0.109570528455285,8.39697306910569,0.028902312957913,1,0.0400090703401102,0.419424087819913,"CASP8AP2"
"ZIM2",-0.456603650067751,0.33334939447832,1.00588565230276e-06,0.0201680073286703,2.18765672292768e-06,2.29336977259671e-05,"ZIM2"
"GPR6",0.0165381944444444,0.00826909722222222,0.353666780269823,1,0.404953275189826,1,"GPR6"
"TPBG",0.00170216802168,8.14412669376694,0.199865725664294,1,0.24156420273729,1,"TPBG"
"APOC4",0.0602632113821138,0.357626727642276,0.223184378446513,1,0.26721884556626,1,"APOC4"
"APOC2",1.45339387703252,5.38726035315041,4.66060816084467e-08,0.000934451936249355,1.14222214429698e-07,1.19741717787223e-06,"APOC2"
"APOC3",-0.413742191734417,0.457280123644986,0.798282695215037,1,0.824816698740608,1,"APOC3"
"ABI3BP",-3.86851884315718,7.7573674076897,8.08214424777502e-23,1.62046992167889e-18,2.61366116399821e-21,2.7399598147655e-20,"ABI3BP"
"TCAM1P",0.961321307588076,0.676324068428184,2.64693823223666e-06,0.053071111556345,5.54093877180465e-06,5.80869080504546e-05,"TCAM1P"
"RANBP10",0.101917479674796,9.48482459349593,0.12315728238783,1,0.15448607427633,1,"RANBP10"
"XDH",-2.96785647865854,9.57443761432927,5.56125697672883e-20,1.11503202383413e-15,6.67284275184997e-19,6.99529121913779e-18,"XDH"
"RANBP17",1.40711867378049,5.41018128810976,2.46554231936367e-15,4.94341235032415e-11,1.29578999904594e-14,1.35840581582109e-13,"RANBP17"
"USP10",0.322245011856369,10.743159091294,1.26956659247769e-12,2.54548101791777e-08,4.85972710081108e-12,5.09456128069028e-11,"USP10"
"MYO10",0.361363135162602,11.308898640752,0.00126933857232432,1,0.00205509030806707,0.0215439741668889,"MYO10"
"BHLHE40",1.38679245426829,11.2234693978659,4.92802365190071e-19,9.88068742206091e-15,4.80344551388474e-18,5.03556002658224e-17,"BHLHE40"
"BHLHE41",-1.29347744749322,8.79266615430217,8.07646015209122e-11,1.61933026049429e-06,2.56954976276466e-10,2.69371684019107e-09,"BHLHE41"
"PRODH2",0.137652362804878,0.083945693597561,0.0763679390283919,1,0.0996989958014883,1,"PRODH2"
"PRLH",0.009215625,0.0046078125,0.451179456124291,1,0.502173203913181,1,"PRLH"
"MAP4K3",0.312231995257452,9.32540136348238,1.06396523967184e-06,0.0213325030554203,2.30921228138345e-06,2.42079919995243e-05,"MAP4K3"
"IDUA",0.0856669292005421,7.08365785484417,0.365657903024575,1,0.41727044766133,1,"IDUA"
"POU6F2",0.765177676151762,1.09381810636856,0.695585386614306,1,0.736234334668048,1,"POU6F2"
"PYCARD",-0.608189820460705,9.96037338245258,1.74029844261664e-07,0.00348929837744636,4.06869750413257e-07,4.26530715355096e-06,"PYCARD"
"OR4D11",0.002240625,0.0011203125,0.712794877990419,1,0.747152723949597,1,"OR4D11"
"MAGI3",-1.14348773712737,9.41302442411924,8.2688569655408e-22,1.65790582159093e-17,1.71271262561047e-20,1.79547518747055e-19,"MAGI3"
"MAGI2",-1.25953617039295,6.30004898797425,8.98755417977117e-16,1.80200461304412e-11,4.97527458609117e-15,5.21569230973322e-14,"MAGI2"
"MAGI1",-0.832454657859079,9.21841413448509,2.91960827466327e-15,5.85381459069986e-11,1.52352370199942e-14,1.59714418143454e-13,"MAGI1"
"PPP3R1",0.0933101117886181,10.4942428607724,0.00656185985741563,1,0.00982857389370861,0.103035151901707,"PPP3R1"
"VWA3A",-0.437532223915989,0.775114375846883,3.35749006777904e-05,0.673176758589697,6.34473853524691e-05,0.000665133218537678,"VWA3A"
"KLHDC10",0.0561960111788622,9.07484678607724,0.34825499703737,1,0.399708873949608,1,"KLHDC10"
"NFE2",0.533850635162602,3.00524239075203,0.0961876246080275,1,0.123216228997833,1,"NFE2"
"METTL8",0.408718995596207,8.47228876609079,2.11782263756902e-09,4.24623438832589e-05,5.85448879872745e-09,6.13739235424433e-08,"METTL8"
"UGT2B4",0.71274075203252,0.620433790650406,0.00518186990901369,1,0.00784006124930007,0.0821891263652608,"UGT2B4"
"ZFPM1",0.685447205284553,7.19672848069106,1.52624638724818e-08,0.000306012400643259,3.89876545172862e-08,4.08716355894853e-07,"ZFPM1"
"NGEF",-0.57788627201897,9.24760320545393,4.52907150837741e-07,0.00908078837429671,1.01734355380691e-06,1.06650414125507e-05,"NGEF"
"SELL",-1.41163908367209,6.82363655572493,1.79049774117376e-07,0.00358994797105339,4.18216861903703e-07,4.38426147680351e-06,"SELL"
"LAS1L",1.02182774390244,9.74472362804878,1.76537484497375e-22,3.53957656417237e-18,4.76397563097364e-21,4.99418286011569e-20,"LAS1L"
"METTL9",0.269010628387534,10.687544338584,9.06078395892079e-07,0.0181668718376362,1.97918184693145e-06,2.07482086867372e-05,"METTL9"
"WBP11P1",0.247681529471545,3.21596027693089,0.00333521984691106,1,0.00515384646863714,0.0540289323270003,"WBP11P1"
"TRIM74",0.260266531165312,0.8549722899729,0.14631254367412,1,0.181252177983695,1,"TRIM74"
"SLC25A22",0.973943377371274,9.21067900575881,4.56944254990274e-16,9.161732312555e-12,2.62744115959274e-15,2.75440569424549e-14,"SLC25A22"
"SLC25A23",-1.70538573848238,11.5120998136856,2.8383713235821e-24,5.69093450378212e-20,2.67180023651743e-22,2.8009083128205e-21,"SLC25A23"
"SLC25A20",-1.73544561314363,9.34781377879404,4.69386044046219e-24,9.41119018312669e-20,3.67624616528386e-22,3.85389158350384e-21,"SLC25A20"
"SLC25A21",-0.121799949186992,1.96598539126016,0.0749170158425645,1,0.0979529724156859,1,"SLC25A21"
"GAPT",-2.24035950203252,4.37375683434959,3.62405427858396e-16,7.26622882856085e-12,2.11719954212146e-15,2.21950792442378e-14,"GAPT"
"SLC25A27",1.16677582147697,5.90145132537263,9.12018571259906e-09,0.000182859723537611,2.38036609655833e-08,2.49539134561074e-07,"SLC25A27"
"SLC25A24",-0.727163550135502,10.8604206639566,1.95008133864521e-14,3.90991308398364e-10,9.17187879304606e-14,9.61508693820239e-13,"SLC25A24"
"SLC25A25",-0.0149860602981029,9.62349233570461,0.597958016914843,1,0.642810478748732,1,"SLC25A25"
"SLC10A4",-2.12960387872629,2.83061513380759,7.96804156796008e-19,1.597592334376e-14,7.45841425945843e-18,7.81882350867881e-17,"SLC10A4"
"LOC91948",-0.22494931402439,0.936227782012195,0.00716256969138458,1,0.0106812586323734,0.111974037901113,"LOC91948"
"SLC25A28",-0.0314514481707313,9.03539134908537,0.458430498286614,1,0.509057073937066,1,"SLC25A28"
"SLC25A29",1.09926611619241,8.21489159468157,1.70945630040042e-17,3.42745988230283e-13,1.23423114234888e-16,1.29387228105531e-15,"SLC25A29"
"PRMT10",-0.128235052506775,7.20287759569783,0.0735998057780312,1,0.096317409139562,1,"PRMT10"
"POP5",0.212128709349592,8.44089606199187,0.00251201528129844,1,0.00393268574920229,0.0412272297011587,"POP5"
"MAGIX",-1.18194384315718,6.5290549076897,6.03997087324796e-09,0.000121101416008622,1.60144691891856e-08,1.67883284327665e-07,"MAGIX"
"SMUG1",0.0462846629403781,8.92225940464092,0.458430384706942,1,0.509057073937066,1,"SMUG1"
"SPTY2D1",-0.0830611365176157,9.65087674881436,0.0224768272356865,1,0.0315920354767272,0.331186417218915,"SPTY2D1"
"ULK3",-0.686127117208672,9.80274619749322,1.32722917741836e-12,2.66109450072381e-08,5.06877331524684e-12,5.31370913155655e-11,"ULK3"
"SELM",-0.957299635840108,9.35324530403117,6.91783258974506e-07,0.0138702543424389,1.5267203458931e-06,1.60049529516399e-05,"SELM"
"KLRC1",-1.78663733909214,2.86303498899052,1.11899195923118e-13,2.24357887825852e-09,4.81661416543263e-13,5.04936502034075e-12,"KLRC1"
"GPBP1L1",-0.641609984756098,11.684370617378,9.3389033831494e-20,1.87245012832145e-15,1.0555259045414e-18,1.1065315587669e-17,"GPBP1L1"
"VPS36",-0.0913671493902442,10.6601554496951,0.125089072475832,1,0.156700437043744,1,"VPS36"
"FOXA1",-1.32429634993225,9.09270060552168,2.33860820144078e-08,0.000468890944388877,5.87582637078793e-08,6.15976101120555e-07,"FOXA1"
"SNAR-C4",0.00811180555555556,0.00405590277777778,0.451179456124291,1,0.502173203913181,1,"SNAR-C4"
"FOXA3",-0.35196275406504,9.69959179369919,0.00433706501654167,1,0.0066269028601963,0.069471313969085,"FOXA3"
"FOXA2",1.55402324695122,8.76761650152439,2.00408442736725e-14,4.01818927687133e-10,9.41248366566252e-14,9.86731844062002e-13,"FOXA2"
"BST1",-1.63554183604336,6.58967786246613,4.97237364558589e-15,9.9696091593997e-11,2.51314883652594e-14,2.6345904799963e-13,"BST1"
"BST2",0.200034857723576,9.74237840447154,0.511052499458129,1,0.561888715405544,1,"BST2"
"COPB1",-0.0347774983062337,11.602030763042,0.368921672985677,1,0.42058795429002,1,"COPB1"
"ZNF823",-0.215544071815718,7.72062064701897,0.000743901541832901,1,0.00123573346068391,0.0129544719517336,"ZNF823"
"COPB2",0.0336362889566395,11.6432669249661,0.439509653037792,1,0.491531258758967,1,"COPB2"
"ZFP37",-0.213112906504064,4.5344606199187,0.387437057225392,1,0.439348057087784,1,"ZFP37"
"INSRR",0.0877842310298103,0.648133578929539,0.854136824291202,1,0.875310162383777,1,"INSRR"
"KDM4C",0.0103588753387545,9.5185233401084,0.810006578211274,1,0.835638378859585,1,"KDM4C"
"ISG20L2",0.394462584688346,9.55990690210027,3.60659460854572e-13,7.23122219013417e-09,1.46650848037949e-12,1.53737384156785e-11,"ISG20L2"
"KDELC1",1.18183875338753,6.21805840108401,5.4821359579476e-15,1.09916825956849e-10,2.75416060270202e-14,2.88724853808901e-13,"KDELC1"
"KDELC2",0.317226897018971,9.77416710704607,5.13560996072611e-05,1,9.54123236773152e-05,0.00100022886022965,"KDELC2"
"CARM1",0.346914151422764,10.8424814659553,2.11760045763308e-12,4.24578891755432e-08,7.87862111255209e-12,8.25933580890539e-11,"CARM1"
"RASAL1",0.208389202235773,7.11160435721545,0.00494756242562524,1,0.00750652286170808,0.0786925683902946,"RASAL1"
"?|10431",0.412522611788619,9.68634911077236,2.76523759635074e-10,5.54430138068323e-06,8.29122100131519e-10,8.69187355724084e-09,"?|10431"
"SOX13",-0.190761161924119,9.68443405318428,0.0137121069986962,1,0.0198060474982968,0.207631252980224,"SOX13"
"PAGE4",0.00121653963414635,0.0795448551829268,0.65427480996647,1,0.69659143690674,1,"PAGE4"
"PAGE5",-0.0271356453252033,0.261798030995935,0.216038405443658,1,0.259189207105394,1,"PAGE5"
"PAGE2",0.0708945206639566,0.0491253091124661,0.245593235054225,1,0.291507480632087,1,"PAGE2"
"B9D2",-0.344432664295393,6.88399098492547,4.94623918675799e-06,0.0991720956944977,1.01051841912892e-05,0.000105934919898267,"B9D2"
"B9D1",1.06993539126016,6.70377501270325,5.311900461975e-14,1.06503604262599e-09,2.37098480591648e-13,2.48555672751894e-12,"B9D1"
"PAGE1",0.278899305555556,0.151249652777778,0.0927601382446995,1,0.11913655574955,1,"PAGE1"
"FLVCR1",0.49178697493225,7.67554470697832,1.11727872597683e-06,0.0224014384558355,2.41811727718431e-06,2.53496675779497e-05,"FLVCR1"
"KRTAP7-1",0.00574652777777778,0.00287326388888889,0.515575815400837,1,0.564509343533572,1,"KRTAP7-1"
"TRIM71",0.509880809620596,0.302567234078591,0.000485227438864971,1,0.000820442751664924,0.0086008859941076,"TRIM71"
"SFRS18",0.347830453929539,10.0086444952575,6.7639856639915e-05,1,0.000124500585342425,0.00130516765314442,"SFRS18"
"PCDHB3",-1.01606598915989,3.95377188346883,1.26910775707827e-08,0.000254456105294193,3.27022368968248e-08,3.42824908540068e-07,"PCDHB3"
"PCDHB2",-0.637980809620596,5.22918276592141,3.43726141545808e-05,0.689170913799345,6.48632435521776e-05,0.000679975978662992,"PCDHB2"
"LOC100240735",-1.21961225440379,1.63402314109079,9.96402035129618e-14,1.99778608043488e-09,4.31673742531306e-13,4.52533298469294e-12,"LOC100240735"
"LOC100240734",-0.268162068089431,0.317094575711382,4.23310301047362e-05,0.848737153599961,7.91732419402949e-05,0.000829990912017326,"LOC100240734"
"PCDHB7",-0.808876634485095,4.63363241446477,1.58804011366955e-05,0.318402042790745,3.09488766320709e-05,0.000324444038317077,"PCDHB7"
"PCDHB6",-0.759345011856368,3.00399090870596,1.24956463964438e-05,0.250537710248699,2.46133607303306e-05,0.000258027399405775,"PCDHB6"
"PCDHB5",-0.973729776422765,4.00131072154472,3.41846960027648e-07,0.00685403154855434,7.76836852380635e-07,8.14375553905316e-06,"PCDHB5"
"PCDHB4",-1.25381421070461,5.01528557757453,3.1839106481098e-11,6.38374084946015e-07,1.05290134412999e-10,1.1037801730258e-09,"PCDHB4"
"MKS1",0.451337017276422,7.83950753302845,1.10391927637408e-12,2.21335814913002e-08,4.24673186028931e-12,4.45194457550772e-11,"MKS1"
"USP15",-0.16449752710027,9.75653904132791,0.00165740904693789,1,0.00264769116531688,0.0277563423094228,"USP15"
"PITPNM1",-0.553787813346885,10.605096337229,2.33187346373431e-10,4.67540629478729e-06,7.05833135386056e-10,7.39940759547151e-09,"PITPNM1"
"PGK2",0.0944624068428184,0.0578580326897019,0.0202798550644331,1,0.0286830625029545,0.300690998913875,"PGK2"
"PGK1",0.58442855691057,13.3745898882114,2.41287220723743e-10,4.83780877551105e-06,7.2848098785078e-10,7.63683012942062e-09,"PGK1"
"ROPN1B",0.129687381436314,0.656277837059621,0.985523654172475,1,0.98823452193839,1,"ROPN1B"
"FAM86C",0.578691666666667,7.27564583333333,2.39694398531171e-15,4.80587269054999e-11,1.26138390828084e-14,1.32233713661428e-13,"FAM86C"
"BECN1",-0.243170985772359,11.0863584095528,4.16945470217817e-07,0.00835975667786723,9.40253522826385e-07,9.85688926982025e-06,"BECN1"
"PITPNM3",-1.65019572323848,8.67837043106369,2.08075111606912e-17,4.17190598771859e-13,1.48731051255565e-16,1.55918108001682e-15,"PITPNM3"
"XIRP1",2.13463701727642,2.09765753302846,2.28922758165539e-14,4.58990130121905e-10,1.06915939930563e-13,1.1208238581297e-12,"XIRP1"
"HSPA4L",0.919288973577236,6.20452009654472,1.93522393412937e-05,0.388012398792939,3.74240353774054e-05,0.000392324584582316,"HSPA4L"
"PITPNM2",-0.634757249322494,8.5365091802168,6.46750878184686e-11,1.29673551076029e-06,2.08043560205406e-10,2.18096745873349e-09,"PITPNM2"
"DKFZp434J0226",0.567851600609756,1.21586482469512,0.00316727020029435,1,0.00490641794915412,0.051435083477162,"DKFZp434J0226"
"SDHAP2",-0.146034451219513,7.55740472560976,0.142117588326284,1,0.17636056482899,1,"SDHAP2"
"MGC23270",0.526553167344173,3.83826438855014,0.00150516145078164,1,0.00241524506507978,0.0253195575321094,"MGC23270"
"SDHAP1",-0.102400770663957,7.31312156588753,0.525256328446922,1,0.574042809623939,1,"SDHAP1"
"SMTNL1",0.263607376355014,1.5408792979336,0.0850942959099909,1,0.110144650290208,1,"SMTNL1"
"SMTNL2",0.984458528116531,3.30607316649729,0.00116108372208676,1,0.00188760202706581,0.0197881568264131,"SMTNL2"
"SMAGP",-0.11779127710027,10.2143921663279,0.0440393458286123,1,0.0594605308999109,0.62333812612938,"SMAGP"
"RPUSD4",0.789689769647698,9.07439122628726,2.47864595985049e-20,4.96968514950022e-16,3.24618030745942e-19,3.40304386675579e-18,"RPUSD4"
"DLX6AS",1.47954026930894,1.08157257367886,1.09037613673804e-05,0.218620415415977,2.16006733935359e-05,0.000226444720093806,"DLX6AS"
"IMPG1",0.281483816056911,1.67320288363821,0.0324832710924488,1,0.0446547538843742,0.468125833856223,"IMPG1"
"FAM22F",0.690341404132791,1.59394631182249,1.75637447672412e-07,0.00352153082583185,4.1048266998856e-07,4.30318220249253e-06,"FAM22F"
"FAM22G",0.0653493309620596,2.00066734840786,0.55719308831021,1,0.605193350734574,1,"FAM22G"
"FAM22D",-1.02235431910569,5.72826674288618,4.47143353665987e-16,8.96522424100304e-12,2.5791784352713e-15,2.7038107942587e-14,"FAM22D"
"WARS2",0.176189693428185,8.59076313939702,0.0084369643497882,1,0.0124639799007702,0.130662706132548,"WARS2"
"INSM2",0.0150976202574526,0.205834175982385,0.9322135798352,1,0.941985801617567,1,"INSM2"
"RPAP3",0.72748766090786,8.96339748899052,1.27256338346499e-20,2.5514895838473e-16,1.80835138221953e-19,1.8957354482314e-18,"RPAP3"
"FAM22A",-1.27875905318428,4.86872779048103,9.11732894663857e-16,1.82802445380103e-11,5.0442175877512e-15,5.28796680983285e-14,"FAM22A"
"TOMM20",0.615820875677507,12.1029982427168,1.54538892801495e-15,3.09850480066998e-11,8.30707371709647e-15,8.70849231593607e-14,"TOMM20"
"GLB1L",0.10429116700542,6.79358948594173,0.19771930362582,1,0.239114153583204,1,"GLB1L"
"ULK4",0.958448145325204,5.13925821900406,1.60479290851376e-12,3.21760978157009e-08,6.05838783952192e-12,6.35114430715295e-11,"ULK4"
"KLRC4",-0.687682757452575,1.33739276761518,0.000775422675938194,1,0.00128563835711244,0.0134776362113465,"KLRC4"
"RPUSD1",0.702272645663957,9.20641437161247,1.46519598762992e-16,2.93771795519799e-12,9.05321825906971e-16,9.49069243015666e-15,"RPUSD1"
"LOC253724",0.192631902100271,2.92842814617209,0.0655134137291045,1,0.0863264948257456,0.904980071748375,"LOC253724"
"KCTD3",0.0420648966802162,10.3149422044377,0.429707314664011,1,0.481616169658081,1,"KCTD3"
"ATP6AP1L",0.427139515582656,4.22148926998645,0.00564995117896768,1,0.00851676724594407,0.0892831876106712,"ATP6AP1L"
"LOC100134368",0.380134510501355,1.98792823086043,0.000625605978460512,1,0.00104613103478121,0.0109668270537975,"LOC100134368"
"KCTD2",-0.524782291666666,9.43850885416667,1.3694611633677e-15,2.74576963255223e-11,7.41098416343383e-15,7.76910147167266e-14,"KCTD2"
"OXA1L",-0.205801058604337,11.1554043487466,0.000910843691436453,1,0.00149876508314908,0.0157118916413794,"OXA1L"
"RPUSD3",0.439316167005419,9.06650198594173,1.65630307486463e-12,3.32088766510359e-08,6.24696701486755e-12,6.54883610036086e-11,"RPUSD3"
"OR10A3",-0.0218214430894309,0.0148648882113821,0.0232321528019512,1,0.0326011102798938,0.341764775457743,"OR10A3"
"SNORA5A",0.0728934874661246,0.15962235348916,0.132314248855947,1,0.165073778206816,1,"SNORA5A"
"MAGEC1",0.258954166666667,0.129477083333333,0.0206892515674242,1,0.0292229301815327,0.306350553277579,"MAGEC1"
